placa,timestamp,peaje_id,es_vi
CZT-979,2024-04-27 10:32:22,P03,0
CZH-584,2024-04-27 11:22:57,P07,0
CZT-979,2024-04-27 11:32:22,P07,0
CZH-584,2024-04-27 12:02:57,P08,0
PPL-334,2024-04-27 13:39:29,P01,0
PPL-334,2024-04-27 14:36:29,P02,0
PPL-334,2024-04-27 15:39:29,P03,0
CZT-979,2024-04-27 16:31:33,P01,0
PPL-334,2024-04-27 16:37:29,P07,0
PPL-334,2024-04-27 17:21:29,P08,0
CZT-979,2024-04-27 17:31:33,P02,0
PPL-334,2024-04-27 18:08:29,P05,0
CZT-979,2024-04-27 18:35:33,P03,0
XEE-293,2024-04-27 18:53:48,P04,0
PPL-334,2024-04-27 18:59:29,P06,0
XEE-293,2024-04-27 19:34:48,P07,0
CZT-979,2024-04-27 19:37:33,P07,0
XEE-293,2024-04-27 20:22:48,P09,0
CZT-979,2024-04-27 20:23:33,P08,0
CZT-979,2024-04-27 20:59:33,P05,0
CZT-979,2024-04-27 21:36:33,P06,0
VPB-066,2024-04-28 00:12:05,P07,0
ATL-591,2024-04-28 00:32:54,P07,0
VPB-066,2024-04-28 01:11:05,P08,0
ATL-591,2024-04-28 01:20:54,P08,0
CRZ-195,2024-04-28 02:49:28,P04,0
CRZ-195,2024-04-28 03:29:28,P07,0
CRZ-195,2024-04-28 04:17:28,P09,0
XEE-293,2024-04-28 06:34:56,P03,0
XEE-293,2024-04-28 07:17:56,P09,0
XEE-293,2024-04-28 08:13:56,P10,0
ETT-011,2024-04-28 09:39:40,P01,0
NVG-033,2024-04-28 09:45:45,P01,0
EEF-246,2024-04-28 09:56:08,P04,0
GCT-025,2024-04-28 09:58:06,P01,0
WCE-264,2024-04-28 10:03:41,P01,1
ETT-011,2024-04-28 10:15:40,P02,0
NVG-033,2024-04-28 10:24:45,P02,0
GCT-025,2024-04-28 10:36:06,P02,0
EEF-246,2024-04-28 10:43:08,P05,0
WCE-264,2024-04-28 10:57:41,P02,1
NVG-033,2024-04-28 11:03:45,P03,0
GCT-025,2024-04-28 11:15:06,P03,0
ETT-011,2024-04-28 11:17:40,P03,0
EEF-246,2024-04-28 11:21:08,P06,0
YYC-689,2024-04-28 11:31:06,P04,0
WCE-264,2024-04-28 11:43:41,P03,1
NVG-033,2024-04-28 11:56:45,P07,0
GCT-025,2024-04-28 12:02:06,P07,0
YYC-689,2024-04-28 12:14:06,P05,0
ETT-011,2024-04-28 12:15:40,P07,0
EEF-246,2024-04-28 12:17:08,P08,0
WCE-264,2024-04-28 12:47:41,P07,1
YYC-689,2024-04-28 13:17:06,P06,0
YYC-689,2024-04-28 14:00:06,P08,0
BHG-991,2024-04-28 15:06:19,P07,0
VMJ-632,2024-04-28 15:47:50,P01,0
BHG-991,2024-04-28 15:59:19,P08,0
VMJ-632,2024-04-28 16:22:50,P02,0
VMJ-632,2024-04-28 17:13:50,P03,0
VMJ-632,2024-04-28 17:56:50,P07,0
VMJ-632,2024-04-28 19:00:50,P08,0
VMJ-632,2024-04-28 19:55:50,P05,0
VMJ-632,2024-04-28 20:42:50,P06,0
KGJ-687,2024-04-28 20:49:16,P01,0
KGJ-687,2024-04-28 21:24:16,P02,0
KGJ-687,2024-04-28 22:00:16,P03,0
KGJ-687,2024-04-28 22:43:16,P07,0
ARH-334,2024-04-29 00:43:46,P01,0
ARH-334,2024-04-29 01:33:46,P02,0
ARH-334,2024-04-29 02:16:46,P03,0
ARH-334,2024-04-29 03:18:46,P07,0
ARH-334,2024-04-29 04:06:46,P08,0
ARH-334,2024-04-29 04:53:46,P05,0
ARH-334,2024-04-29 05:48:46,P06,0
DAH-023,2024-04-29 06:49:45,P03,0
DAH-023,2024-04-29 07:30:45,P09,0
DAH-023,2024-04-29 08:32:45,P10,0
EDB-399,2024-04-29 08:52:02,P01,0
EDB-399,2024-04-29 09:32:02,P02,0
UKE-691,2024-04-29 09:57:42,P04,0
EDB-399,2024-04-29 10:26:02,P03,0
UKE-691,2024-04-29 10:47:42,P07,0
EDB-399,2024-04-29 11:25:02,P07,0
UKE-691,2024-04-29 11:35:42,P09,0
EDB-399,2024-04-29 12:28:02,P08,0
EDB-399,2024-04-29 13:21:02,P05,0
EDB-399,2024-04-29 13:59:02,P06,0
XEE-293,2024-04-29 21:42:28,P07,0
XEE-293,2024-04-29 22:20:28,P08,0
ELD-205,2024-04-30 00:52:27,P04,0
ELD-205,2024-04-30 01:54:27,P05,0
ZYP-552,2024-04-30 02:08:56,P03,0
MBA-667,2024-04-30 02:14:13,P03,0
MFB-409,2024-04-30 02:22:04,P03,1
YBK-845,2024-04-30 02:26:29,P03,0
KGJ-687,2024-04-30 02:29:08,P03,0
ELD-205,2024-04-30 02:41:27,P06,0
MBA-667,2024-04-30 02:50:13,P09,0
ZYP-552,2024-04-30 02:58:56,P09,0
YBK-845,2024-04-30 03:01:29,P09,0
MFB-409,2024-04-30 03:03:04,P09,1
KGJ-687,2024-04-30 03:14:08,P09,0
ELD-205,2024-04-30 03:19:27,P08,0
MBA-667,2024-04-30 03:42:13,P10,0
ZYP-552,2024-04-30 03:44:56,P10,0
YBK-845,2024-04-30 03:49:29,P10,0
MFB-409,2024-04-30 03:54:04,P10,1
KGJ-687,2024-04-30 04:09:08,P10,0
HPV-506,2024-04-30 05:19:15,P01,0
YYC-689,2024-04-30 05:27:02,P04,0
HPV-506,2024-04-30 06:05:15,P02,0
YYC-689,2024-04-30 06:30:02,P05,0
HPV-506,2024-04-30 07:02:15,P03,0
YYC-689,2024-04-30 07:34:02,P06,0
HPV-506,2024-04-30 07:47:15,P07,0
YYC-689,2024-04-30 08:33:02,P08,0
CRZ-195,2024-04-30 09:16:03,P04,0
CRZ-195,2024-04-30 09:57:03,P05,0
YVP-785,2024-04-30 10:05:34,P03,0
YVP-785,2024-04-30 10:52:34,P09,0
CRZ-195,2024-04-30 10:53:03,P06,0
CRZ-195,2024-04-30 11:31:03,P08,0
YVP-785,2024-04-30 11:44:34,P10,0
EXE-992,2024-04-30 12:03:12,P01,0
BGU-102,2024-04-30 12:33:39,P04,0
EXE-992,2024-04-30 12:43:12,P02,0
EXE-992,2024-04-30 13:23:12,P03,0
BGU-102,2024-04-30 13:31:39,P05,0
EXE-992,2024-04-30 14:18:12,P07,0
BGU-102,2024-04-30 14:18:39,P06,0
BGU-102,2024-04-30 15:04:39,P08,0
YXP-616,2024-04-30 15:06:12,P03,0
YXP-616,2024-04-30 15:53:12,P09,0
YXP-616,2024-04-30 16:45:12,P10,0
MTN-383,2024-04-30 17:13:09,P04,0
MTN-383,2024-04-30 18:10:09,P05,0
MTN-383,2024-04-30 18:49:09,P06,0
MTN-383,2024-04-30 19:42:09,P08,0
YZV-748,2024-05-01 02:15:54,P04,0
YZV-748,2024-05-01 02:58:54,P07,0
MTN-383,2024-05-01 03:03:03,P04,0
YZV-748,2024-05-01 03:53:54,P09,0
MTN-383,2024-05-01 03:56:03,P05,0
MTN-383,2024-05-01 04:37:03,P06,0
MTN-383,2024-05-01 05:39:03,P08,0
JET-420,2024-05-01 09:35:51,P01,0
JET-420,2024-05-01 10:18:51,P02,0
JET-420,2024-05-01 11:01:51,P03,0
JET-420,2024-05-01 11:36:51,P07,0
XMM-463,2024-05-02 03:14:27,P07,0
XMM-463,2024-05-02 04:12:27,P08,0
WMG-120,2024-05-02 07:55:20,P07,0
WMG-120,2024-05-02 08:53:20,P08,0
GZE-066,2024-05-02 13:06:39,P01,0
GZE-066,2024-05-02 13:48:39,P02,0
GZE-066,2024-05-02 14:41:39,P03,0
GZE-066,2024-05-02 15:21:39,P07,0
TMR-095,2024-05-03 05:27:21,P04,0
TMR-095,2024-05-03 06:31:21,P07,0
TMR-095,2024-05-03 07:28:21,P09,0
PBL-265,2024-05-03 08:51:11,P04,0
PBL-265,2024-05-03 09:42:11,P07,0
PBL-265,2024-05-03 10:25:11,P09,0
TKT-374,2024-05-03 11:06:29,P01,0
BTW-712,2024-05-03 11:16:24,P01,0
RSX-428,2024-05-03 11:56:56,P07,0
TKT-374,2024-05-03 12:09:29,P02,0
BTW-712,2024-05-03 12:14:24,P02,0
TKT-374,2024-05-03 12:49:29,P03,0
BTW-712,2024-05-03 12:53:24,P03,0
RSX-428,2024-05-03 12:57:56,P08,0
TKT-374,2024-05-03 13:39:29,P07,0
BTW-712,2024-05-03 13:44:24,P07,0
YAU-049,2024-05-03 14:35:44,P03,0
YAU-049,2024-05-03 15:26:44,P09,0
YAU-049,2024-05-03 16:13:44,P10,0
BFX-128,2024-05-03 16:36:02,P01,0
NVG-033,2024-05-03 17:05:27,P03,0
BFX-128,2024-05-03 17:32:02,P02,0
NVG-033,2024-05-03 17:59:27,P09,0
BFX-128,2024-05-03 18:17:02,P03,0
NVG-033,2024-05-03 18:57:27,P10,0
BFX-128,2024-05-03 19:21:02,P07,0
BFX-128,2024-05-03 20:23:02,P08,0
BFX-128,2024-05-03 21:13:02,P05,0
BFX-128,2024-05-03 22:08:02,P06,0
KCJ-135,2024-05-03 23:38:52,P04,0
KCJ-135,2024-05-04 00:32:52,P05,0
UPU-152,2024-05-04 01:19:21,P01,0
KCJ-135,2024-05-04 01:32:52,P06,0
UPU-152,2024-05-04 02:20:21,P02,0
KCJ-135,2024-05-04 02:23:52,P08,0
UPU-152,2024-05-04 02:59:21,P03,0
UPU-152,2024-05-04 03:37:21,P07,0
VAE-376,2024-05-04 17:33:57,P03,0
VAE-376,2024-05-04 18:33:57,P09,0
VAE-376,2024-05-04 19:34:57,P10,0
VPB-066,2024-05-04 19:53:57,P04,0
VPB-066,2024-05-04 20:53:57,P07,0
VPB-066,2024-05-04 21:28:57,P09,0
KGA-642,2024-05-05 00:28:09,P01,0
KGA-642,2024-05-05 01:27:09,P02,0
KGA-642,2024-05-05 02:14:09,P03,0
RAT-061,2024-05-05 02:15:01,P07,0
RAT-061,2024-05-05 02:51:01,P08,0
KGA-642,2024-05-05 03:08:09,P07,0
VFF-262,2024-05-05 05:54:33,P03,0
JEA-297,2024-05-05 06:20:14,P04,0
VFF-262,2024-05-05 06:34:33,P09,0
JEA-297,2024-05-05 07:18:14,P07,0
HKW-036,2024-05-05 07:20:47,P07,0
VFF-262,2024-05-05 07:22:33,P10,0
JEA-297,2024-05-05 07:55:14,P09,0
HKW-036,2024-05-05 08:08:47,P08,0
PPL-334,2024-05-05 08:22:47,P01,0
PPL-334,2024-05-05 09:04:47,P02,0
PPL-334,2024-05-05 09:52:47,P03,0
PPL-334,2024-05-05 10:50:47,P07,0
PPL-334,2024-05-05 11:25:47,P08,0
PPL-334,2024-05-05 12:16:47,P05,0
PPL-334,2024-05-05 13:14:47,P06,0
JAH-617,2024-05-05 15:46:00,P01,0
JAH-617,2024-05-05 16:42:00,P02,0
JAH-617,2024-05-05 17:36:00,P03,0
JAH-617,2024-05-05 18:38:00,P07,0
JEA-297,2024-05-05 18:49:56,P03,0
NVG-033,2024-05-05 18:53:57,P03,0
HDB-559,2024-05-05 19:08:07,P03,1
JFS-233,2024-05-05 19:17:23,P03,0
NJC-657,2024-05-05 19:24:38,P03,0
NVG-033,2024-05-05 19:28:57,P09,0
JEA-297,2024-05-05 19:31:56,P09,0
HDB-559,2024-05-05 19:56:07,P09,1
NJC-657,2024-05-05 20:01:38,P09,0
BNF-480,2024-05-05 20:01:50,P03,0
JFS-233,2024-05-05 20:14:23,P09,0
JEA-297,2024-05-05 20:30:56,P10,0
NVG-033,2024-05-05 20:32:57,P10,0
HDB-559,2024-05-05 20:51:07,P10,1
NJC-657,2024-05-05 20:57:38,P10,0
BNF-480,2024-05-05 20:58:50,P09,0
JFS-233,2024-05-05 21:07:23,P10,0
BNF-480,2024-05-05 21:36:50,P10,0
VDD-943,2024-05-06 00:15:22,P04,0
VDD-943,2024-05-06 00:56:22,P07,0
VDD-943,2024-05-06 01:39:22,P09,0
MBA-667,2024-05-06 06:09:06,P03,0
VZL-743,2024-05-06 06:34:57,P03,1
ZPG-899,2024-05-06 06:39:17,P03,0
MBA-667,2024-05-06 06:45:06,P09,0
ECM-752,2024-05-06 07:02:51,P03,0
VZL-743,2024-05-06 07:10:57,P09,1
ZPG-899,2024-05-06 07:21:17,P09,0
MBA-667,2024-05-06 07:41:06,P10,0
ZPG-899,2024-05-06 07:57:17,P10,0
ECM-752,2024-05-06 07:57:51,P09,0
HZG-299,2024-05-06 08:05:23,P04,0
RYL-407,2024-05-06 08:13:47,P03,0
VZL-743,2024-05-06 08:14:57,P10,1
ECM-752,2024-05-06 08:36:51,P10,0
HZG-299,2024-05-06 08:42:23,P05,0
RYL-407,2024-05-06 09:12:47,P09,0
HZG-299,2024-05-06 09:23:23,P06,0
DFA-460,2024-05-06 09:50:08,P04,0
RYL-407,2024-05-06 10:06:47,P10,0
HZG-299,2024-05-06 10:21:23,P08,0
DFA-460,2024-05-06 10:42:08,P07,0
DFA-460,2024-05-06 11:33:08,P09,0
BFU-112,2024-05-06 14:22:53,P01,0
BFU-112,2024-05-06 15:03:53,P02,0
BFU-112,2024-05-06 16:03:53,P03,0
BFU-112,2024-05-06 16:57:53,P07,0
BFU-112,2024-05-06 17:48:53,P08,0
BFU-112,2024-05-06 18:25:53,P05,0
BFU-112,2024-05-06 19:04:53,P06,0
VFF-262,2024-05-06 20:00:57,P04,0
VFF-262,2024-05-06 20:45:57,P07,0
VFF-262,2024-05-06 21:47:57,P09,0
ETT-011,2024-05-06 22:10:48,P04,0
ETT-011,2024-05-06 22:46:48,P05,0
GAA-883,2024-05-06 23:32:57,P01,0
TKT-374,2024-05-06 23:39:53,P01,0
ETT-011,2024-05-06 23:48:48,P06,0
GAA-883,2024-05-07 00:10:57,P02,0
TKT-374,2024-05-07 00:16:53,P02,0
ETT-011,2024-05-07 00:50:48,P08,0
GAA-883,2024-05-07 00:53:57,P03,0
TKT-374,2024-05-07 01:03:53,P03,0
GAA-883,2024-05-07 01:33:57,P07,0
TKT-374,2024-05-07 02:04:53,P07,0
GAA-883,2024-05-07 02:09:57,P08,0
TKT-374,2024-05-07 02:41:53,P08,0
GAA-883,2024-05-07 03:00:57,P05,0
TKT-374,2024-05-07 03:30:53,P05,0
GAA-883,2024-05-07 03:39:57,P06,0
XJK-384,2024-05-07 03:56:33,P04,0
KGT-659,2024-05-07 04:12:15,P01,0
TKT-374,2024-05-07 04:20:53,P06,0
XJK-384,2024-05-07 04:39:33,P05,0
KGT-659,2024-05-07 05:12:15,P02,0
XJK-384,2024-05-07 05:19:33,P06,0
XJK-384,2024-05-07 06:04:33,P08,0
KGT-659,2024-05-07 06:15:15,P03,0
KGT-659,2024-05-07 07:10:15,P07,0
JXB-367,2024-05-07 08:08:29,P03,1
JXB-367,2024-05-07 09:12:29,P09,1
JXB-367,2024-05-07 10:11:29,P10,1
UGH-086,2024-05-07 19:24:42,P03,0
AAV-420,2024-05-07 19:56:30,P01,0
ZYP-552,2024-05-07 20:13:53,P01,0
UGH-086,2024-05-07 20:27:42,P09,0
AAV-420,2024-05-07 20:58:30,P02,0
ZYP-552,2024-05-07 21:14:53,P02,0
UGH-086,2024-05-07 21:23:42,P10,0
AAV-420,2024-05-07 21:40:30,P03,0
ZYP-552,2024-05-07 22:13:53,P03,0
AAV-420,2024-05-07 22:34:30,P07,0
ZYP-552,2024-05-07 22:56:53,P07,0
AAV-420,2024-05-07 23:25:30,P08,0
ZYP-552,2024-05-07 23:31:53,P08,0
AAV-420,2024-05-08 00:00:30,P05,0
ZYP-552,2024-05-08 00:16:53,P05,0
AAV-420,2024-05-08 00:46:30,P06,0
ZYP-552,2024-05-08 00:53:53,P06,0
BTW-712,2024-05-08 09:28:44,P07,0
BTW-712,2024-05-08 10:16:44,P08,0
RYL-407,2024-05-08 21:16:24,P04,0
RYL-407,2024-05-08 22:12:24,P07,0
RYL-407,2024-05-08 23:00:24,P09,0
KMT-567,2024-05-08 23:08:41,P03,0
KMT-567,2024-05-09 00:10:41,P09,0
KMT-567,2024-05-09 01:10:41,P10,0
KGT-659,2024-05-09 11:21:57,P04,0
KGT-659,2024-05-09 12:13:57,P07,0
KGT-659,2024-05-09 12:53:57,P09,0
CVR-864,2024-05-09 20:00:53,P04,0
FNW-267,2024-05-09 20:07:43,P04,0
CVR-864,2024-05-09 20:52:53,P05,0
FNW-267,2024-05-09 20:57:43,P05,0
CVR-864,2024-05-09 21:43:53,P06,0
FNW-267,2024-05-09 21:50:43,P06,0
CVR-864,2024-05-09 22:47:53,P08,0
FNW-267,2024-05-09 22:53:43,P08,0
ZZM-344,2024-05-10 09:07:50,P03,0
ZZM-344,2024-05-10 09:45:50,P09,0
XMM-463,2024-05-10 10:20:01,P01,0
ZZM-344,2024-05-10 10:29:50,P10,0
XMM-463,2024-05-10 10:59:01,P02,0
XMM-463,2024-05-10 11:36:01,P03,0
XMM-463,2024-05-10 12:33:01,P07,0
XMM-463,2024-05-10 13:33:01,P08,0
XMM-463,2024-05-10 14:12:01,P05,0
XMM-463,2024-05-10 15:10:01,P06,0
FNW-267,2024-05-10 16:33:58,P04,0
FNW-267,2024-05-10 17:08:58,P07,0
FNW-267,2024-05-10 17:59:58,P09,0
BWF-076,2024-05-11 01:52:25,P01,0
NJC-657,2024-05-11 02:25:04,P01,0
BWF-076,2024-05-11 02:28:25,P02,0
KGA-642,2024-05-11 02:45:09,P01,0
BWF-076,2024-05-11 03:20:25,P03,0
NJC-657,2024-05-11 03:24:04,P02,0
KGA-642,2024-05-11 03:49:09,P02,0
XYX-556,2024-05-11 04:00:44,P04,0
BWF-076,2024-05-11 04:06:25,P07,0
KGA-642,2024-05-11 04:24:09,P03,0
NJC-657,2024-05-11 04:27:04,P03,0
XYX-556,2024-05-11 04:55:44,P05,0
YHB-400,2024-05-11 05:01:41,P01,0
NJC-657,2024-05-11 05:12:04,P07,0
KGA-642,2024-05-11 05:15:09,P07,0
KGT-659,2024-05-11 05:25:19,P01,0
YHB-400,2024-05-11 05:36:41,P02,0
XYX-556,2024-05-11 05:52:44,P06,0
KGA-642,2024-05-11 06:14:09,P08,0
YHB-400,2024-05-11 06:14:41,P03,0
KGT-659,2024-05-11 06:18:19,P02,0
XYX-556,2024-05-11 06:31:44,P08,0
KGA-642,2024-05-11 06:58:09,P05,0
YHB-400,2024-05-11 07:02:41,P07,0
KGT-659,2024-05-11 07:14:19,P03,0
YHB-400,2024-05-11 07:37:41,P08,0
KGA-642,2024-05-11 07:54:09,P06,0
KGT-659,2024-05-11 07:56:19,P07,0
YHB-400,2024-05-11 08:25:41,P05,0
KGT-659,2024-05-11 08:39:19,P08,0
YHB-400,2024-05-11 09:15:41,P06,0
KGT-659,2024-05-11 09:30:19,P05,0
KGT-659,2024-05-11 10:07:19,P06,0
AHK-121,2024-05-11 14:55:24,P04,0
AHK-121,2024-05-11 15:35:24,P05,0
AHK-121,2024-05-11 16:12:24,P06,0
AHK-121,2024-05-11 17:02:24,P08,0
TKT-374,2024-05-11 19:31:57,P03,0
TKT-374,2024-05-11 20:23:57,P09,0
TKT-374,2024-05-11 21:13:57,P10,0
HPV-506,2024-05-12 01:33:14,P04,0
SDL-768,2024-05-12 02:01:52,P04,0
HPV-506,2024-05-12 02:20:14,P07,0
SDL-768,2024-05-12 02:41:52,P05,0
HPV-506,2024-05-12 03:05:14,P09,0
SDL-768,2024-05-12 03:32:52,P06,0
KVT-439,2024-05-12 03:59:23,P01,0
SDL-768,2024-05-12 04:22:52,P08,0
KVT-439,2024-05-12 04:41:23,P02,0
KVT-439,2024-05-12 05:16:23,P03,0
KVT-439,2024-05-12 05:55:23,P07,0
VAE-376,2024-05-12 08:15:23,P03,0
UGH-086,2024-05-12 08:28:00,P07,0
VAE-376,2024-05-12 08:53:23,P09,0
UGH-086,2024-05-12 09:27:00,P08,0
VAE-376,2024-05-12 09:49:23,P10,0
PPL-334,2024-05-12 16:41:11,P04,0
PPL-334,2024-05-12 17:41:11,P07,0
PPL-334,2024-05-12 18:26:11,P09,0
VNM-459,2024-05-13 01:22:36,P01,0
VNM-459,2024-05-13 02:03:36,P02,0
VNM-459,2024-05-13 03:05:36,P03,0
VNM-459,2024-05-13 03:41:36,P07,0
VNM-459,2024-05-13 04:26:36,P08,0
VNM-459,2024-05-13 05:30:36,P05,0
VNM-459,2024-05-13 06:17:36,P06,0
VDD-943,2024-05-13 06:43:41,P01,0
VDD-943,2024-05-13 07:42:41,P02,0
VDD-943,2024-05-13 08:26:41,P03,0
VDD-943,2024-05-13 09:01:41,P07,0
VDD-943,2024-05-13 09:45:41,P08,0
VDD-943,2024-05-13 10:24:41,P05,0
VDD-943,2024-05-13 11:10:41,P06,0
DYU-919,2024-05-13 16:40:57,P01,1
THC-204,2024-05-13 16:41:16,P01,0
YZE-002,2024-05-13 16:52:43,P01,0
THC-204,2024-05-13 17:29:16,P02,0
DYU-919,2024-05-13 17:43:57,P02,1
YZE-002,2024-05-13 17:52:43,P02,0
THC-204,2024-05-13 18:23:16,P03,0
DYU-919,2024-05-13 18:39:57,P03,1
YZE-002,2024-05-13 18:49:43,P03,0
THC-204,2024-05-13 19:16:16,P07,0
DYU-919,2024-05-13 19:39:57,P07,1
YZE-002,2024-05-13 19:49:43,P07,0
HPV-506,2024-05-14 02:00:55,P04,0
YYC-105,2024-05-14 02:20:53,P04,0
HPV-506,2024-05-14 02:45:55,P07,0
YYC-105,2024-05-14 03:06:53,P07,0
XZJ-409,2024-05-14 03:40:17,P01,0
HPV-506,2024-05-14 03:48:55,P09,0
YYC-105,2024-05-14 03:55:53,P09,0
PSP-261,2024-05-14 04:01:51,P07,0
XZJ-409,2024-05-14 04:18:17,P02,0
PSP-261,2024-05-14 04:48:51,P08,0
XZJ-409,2024-05-14 05:20:17,P03,0
XZJ-409,2024-05-14 06:00:17,P07,0
XZJ-409,2024-05-14 07:00:17,P08,0
XZJ-409,2024-05-14 08:01:17,P05,0
XZJ-409,2024-05-14 08:58:17,P06,0
KZC-187,2024-05-14 10:13:58,P04,0
KZC-187,2024-05-14 11:14:58,P07,0
KZC-187,2024-05-14 12:15:58,P09,0
YTN-018,2024-05-14 13:18:32,P01,0
YTN-018,2024-05-14 14:02:32,P02,0
YTN-018,2024-05-14 14:54:32,P03,0
YTN-018,2024-05-14 15:48:32,P07,0
NXA-645,2024-05-14 17:15:36,P07,0
NXA-645,2024-05-14 18:12:36,P08,0
ZPG-899,2024-05-14 18:13:28,P01,0
ZPG-899,2024-05-14 19:04:28,P02,0
ZPG-899,2024-05-14 19:47:28,P03,0
ZPG-899,2024-05-14 20:32:28,P07,0
ZPG-899,2024-05-14 21:21:28,P08,0
ZPG-899,2024-05-14 22:19:28,P05,0
ZPG-899,2024-05-14 22:59:28,P06,0
JCW-895,2024-05-15 02:03:36,P07,0
JCW-895,2024-05-15 02:57:36,P08,0
THC-204,2024-05-15 04:34:46,P03,0
WCE-264,2024-05-15 05:01:10,P03,1
NVG-033,2024-05-15 05:11:59,P03,0
THC-204,2024-05-15 05:21:46,P09,0
NVG-033,2024-05-15 05:53:59,P09,0
THC-204,2024-05-15 05:59:46,P10,0
WCE-264,2024-05-15 06:02:10,P09,1
NVG-033,2024-05-15 06:35:59,P10,0
WCE-264,2024-05-15 06:53:10,P10,1
TUF-230,2024-05-15 08:15:15,P01,0
TUF-230,2024-05-15 09:05:15,P02,0
TUF-230,2024-05-15 09:58:15,P03,0
TUF-230,2024-05-15 10:41:15,P07,0
TUF-230,2024-05-15 11:20:15,P08,0
TUF-230,2024-05-15 12:02:15,P05,0
TUF-230,2024-05-15 12:45:15,P06,0
YXP-616,2024-05-15 18:06:00,P07,0
YXP-616,2024-05-15 18:53:00,P08,0
CVR-864,2024-05-15 20:50:56,P04,0
CVR-864,2024-05-15 21:44:56,P05,0
CVR-864,2024-05-15 22:38:56,P06,0
CVR-864,2024-05-15 23:25:56,P08,0
YYC-689,2024-05-16 01:11:33,P07,0
HDC-219,2024-05-16 01:40:59,P01,0
YYC-689,2024-05-16 01:46:33,P08,0
HDC-219,2024-05-16 02:19:59,P02,0
HDC-219,2024-05-16 03:16:59,P03,0
HDC-219,2024-05-16 03:59:59,P07,0
HDC-219,2024-05-16 05:00:59,P08,0
HDC-219,2024-05-16 05:59:59,P05,0
RSX-428,2024-05-16 06:39:12,P01,0
HDC-219,2024-05-16 06:42:59,P06,0
RSX-428,2024-05-16 07:39:12,P02,0
RSX-428,2024-05-16 08:36:12,P03,0
RSX-428,2024-05-16 09:36:12,P07,0
ZCM-924,2024-05-16 10:05:55,P07,0
RSX-428,2024-05-16 10:39:12,P08,0
ZCM-924,2024-05-16 11:05:55,P08,0
RSX-428,2024-05-16 11:14:12,P05,0
RSX-428,2024-05-16 12:16:12,P06,0
YGW-547,2024-05-16 13:39:24,P01,0
YGW-547,2024-05-16 14:39:24,P02,0
YGW-547,2024-05-16 15:20:24,P03,0
YGW-547,2024-05-16 16:22:24,P07,0
WXD-468,2024-05-16 17:18:11,P01,0
PXS-377,2024-05-16 17:22:16,P07,0
PXS-377,2024-05-16 18:04:16,P08,0
WXD-468,2024-05-16 18:11:11,P02,0
WXD-468,2024-05-16 19:04:11,P03,0
WXD-468,2024-05-16 19:50:11,P07,0
WXD-468,2024-05-16 20:29:11,P08,0
WXD-468,2024-05-16 21:13:11,P05,0
WXD-468,2024-05-16 22:04:11,P06,0
MTN-383,2024-05-17 01:13:57,P03,0
MTN-383,2024-05-17 02:13:57,P09,0
MTN-383,2024-05-17 03:04:57,P10,0
KGJ-687,2024-05-17 16:05:20,P01,0
BAS-446,2024-05-17 16:08:57,P01,0
THC-204,2024-05-17 16:18:50,P01,0
RYJ-300,2024-05-17 16:21:00,P01,0
NJR-086,2024-05-17 16:29:23,P01,1
WMG-120,2024-05-17 16:46:03,P01,0
KGJ-687,2024-05-17 16:51:20,P02,0
BAS-446,2024-05-17 16:51:57,P02,0
ESV-320,2024-05-17 16:57:06,P01,0
RYJ-300,2024-05-17 16:58:00,P02,0
THC-204,2024-05-17 17:17:50,P02,0
NJR-086,2024-05-17 17:19:23,P02,1
BAS-446,2024-05-17 17:26:57,P03,0
WMG-120,2024-05-17 17:46:03,P02,0
KGJ-687,2024-05-17 17:49:20,P03,0
ESV-320,2024-05-17 17:52:06,P02,0
THC-204,2024-05-17 17:58:50,P03,0
RYJ-300,2024-05-17 17:59:00,P03,0
BAS-446,2024-05-17 18:09:57,P07,0
NJR-086,2024-05-17 18:16:23,P03,1
WMG-120,2024-05-17 18:23:03,P03,0
ESV-320,2024-05-17 18:28:06,P03,0
RYJ-300,2024-05-17 18:40:00,P07,0
THC-204,2024-05-17 18:45:50,P07,0
KGJ-687,2024-05-17 18:51:20,P07,0
NJR-086,2024-05-17 18:52:23,P07,1
ESV-320,2024-05-17 19:06:06,P07,0
BAS-446,2024-05-17 19:08:57,P08,0
WMG-120,2024-05-17 19:21:03,P07,0
RYJ-300,2024-05-17 19:28:00,P08,0
THC-204,2024-05-17 19:40:50,P08,0
NJR-086,2024-05-17 19:43:23,P08,1
KGJ-687,2024-05-17 19:46:20,P08,0
BAS-446,2024-05-17 19:58:57,P05,0
WMG-120,2024-05-17 20:01:03,P08,0
ESV-320,2024-05-17 20:05:06,P08,0
RYJ-300,2024-05-17 20:22:00,P05,0
THC-204,2024-05-17 20:24:50,P05,0
KGJ-687,2024-05-17 20:28:20,P05,0
WMG-120,2024-05-17 20:40:03,P05,0
NJR-086,2024-05-17 20:45:23,P05,1
BAS-446,2024-05-17 20:45:57,P06,0
ESV-320,2024-05-17 20:54:06,P05,0
WMG-120,2024-05-17 21:19:03,P06,0
THC-204,2024-05-17 21:24:50,P06,0
RYJ-300,2024-05-17 21:25:00,P06,0
KGJ-687,2024-05-17 21:28:20,P06,0
ESV-320,2024-05-17 21:32:06,P06,0
NJR-086,2024-05-17 21:46:23,P06,1
